report,technique_id,technique_name,score,flagged,instances,sections,best_evidence
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1190,Exploit Public-Facing Application,100,1,15,Apache ActiveMQ Exploit Leads to LockBit Ransomware | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Command and Control | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Detections > Network,Apache ActiveMQ Exploit
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1210,Exploitation of Remote Services,100,1,10,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Detections > Network | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Initial Access | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Lateral Movement,execute remote services
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1218,System Binary Proxy Execution,100,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Execution,Metasploit executable
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1564,Hide Artifacts,100,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Detections > Yara,Windows_Trojan_Metasploit
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1685,,100,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1685.005,Clear Windows Event Logs,100,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Defense Evasion,clearing out both System and Application event logs
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1003,,90,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1003.001,LSASS Memory,90,1,5,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Credential Access,accessed LSASS process
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1059,,90,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1059.003,Windows Command Shell,90,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Defense Evasion,execute via a CMD
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1140,Deobfuscate/Decode Files or Information,90,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Lateral Movement,deobfuscate the command
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1486,Data Encrypted for Impact,90,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Impact,encrypting files
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1563.002,RDP Hijacking,90,0,2,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Impact | Apache ActiveMQ Exploit Leads to LockBit Ransomware > Lateral Movement,All ransomware was executed interactively via those RDP sessions
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1574,,90,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1574.005,Executable Installer File Permissions Weakness,90,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary,dropped via the Metasploit process
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1027,Obfuscated Files or Information,80,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Lateral Movement,Remove all occurrences of **+**
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1041,Exfiltration Over C2 Channel,80,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Lateral Movement,network activity toward a specific IP address
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1204,User Execution,80,0,2,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary,executed via a simple double-click
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1548,Abuse Elevation Control Mechanism,80,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Privilege Escalation,This service then executed
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1563,Remote Service Session Hijacking,80,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary,remote service execution
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1568,Dynamic Resolution,80,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Command and Control,C2 communication to 166.62.100[.]62 on port 2460
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1595,Active Scanning,80,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Discovery,enumerate the local
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1608,,70,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1608.001,Upload Malware,70,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary,payload turned out to be a Metasploit stager
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1068,Exploitation for Privilege Escalation,60,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Initial Access,Remote Code Execution(RCE)
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1078,,60,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1078.001,Default Accounts,60,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary,using a domain administrator account
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1546,Event Triggered Execution,60,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Persistence,configured it to AutoStart
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1547,,60,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1547.008,LSASS Driver,60,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Credential Access,CallTrace UNKNOWN
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1687,Exploitation for Defense Impairment,50,0,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Detections > Sigma,Apache ActiveMQ Exploit Leads
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1027.007,Dynamic API Resolution,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Analysts,Apache ActiveMQ Exploit Leads to
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1036,,20,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1036.001,Invalid Code Signature,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Execution,YARA hit with signature
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1040,Network Sniffing,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary,SMB traffic from the beachhead host
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1056,,20,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1056.004,Credential API Hooking,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Detections > Yara,Windows_Trojan_Metasploit
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1202,Indirect Command Execution,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Initial Access,Windows utilities
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1212,Exploitation for Credential Access,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Case Summary,add the account
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1482,Domain Trust Discovery,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Discovery,domain administrator group
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1557,,20,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1557.001,Name Resolution Poisoning and SMB Relay,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Discovery,SMB traffic
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1584,,20,0,0,,
dfir-2026-02-23-apache-activemq-exploit-leads-to-lockbit-ransomware,T1584.002,DNS Server,20,1,1,Apache ActiveMQ Exploit Leads to LockBit Ransomware > Discovery,SoftPerfect Network Scanner
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1003.003,NTDS,100,0,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Case Summary | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,extracting the Active Directory database <mark>(</mark> <mark>`ntds.dit`</mark>
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1018,Remote System Discovery,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,Host/User Discovery
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.001,Remote Desktop Protocol,100,1,15,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Case Summary | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Exfiltration,used RDP
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.003,Distributed Component Object Model,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,Executes via DCOM
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.004,SSH,100,1,8,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Command and Control | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Diamond Model Indicators > Atomic | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Exfiltration | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Key Takeaways,ssh root@193.242.184[.]150
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1027,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1027.010,Command Obfuscation,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,command-line obfuscation
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1041,Exfiltration Over C2 Channel,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,outbound connection
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1047,Windows Management Instrumentation,100,0,9,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Detections > Sigma | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Impact,using WMI
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1048,Exfiltration Over Alternative Protocol,100,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Exfiltration,SSH Exfiltration Sessions
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1055,Process Injection,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,process injection
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1055.001,Dynamic-link Library Injection,100,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,inject the Adaptix shellcode
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1057,Process Discovery,100,1,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Detections > Sigma | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,0ef56343-059e-4cb6-adc1-4c3c967c5e46 : Suspicious Execution of Systeminfo
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1059,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1059.001,PowerShell,100,1,4,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Collection | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Detections > Sigma,PowerShell Base64 Encoded FromBase64String
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1078,Valid Accounts,100,0,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Lateral Movement,high-privilege <mark>`backup_EA`</mark> account
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1110,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1110.002,Password Cracking,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,created a volume shadow copy backup containing the <mark>`ntds.dit`</mark>
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1136,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1136.002,Domain Account,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Persistence,create domain accounts
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1204,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1204.002,Malicious File,100,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > MITRE ATT&CK,malicious file
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1218.007,Msiexec,100,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Diamond Model Indicators > Computed | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,the malicious MSI
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1219,Remote Access Tools,100,1,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Collection | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Command and Control,Users\Administrator\AppData\Local\mRemoteNG\
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1486,Data Encrypted for Impact,100,1,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Detections > YARA | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Impact,initiated the Akira
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1489,Service Stop,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Impact > Swisscom,disable and terminate services
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1518.002,Backup Software Discovery,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Detections > Sigma,183e7ea8-ac4b-4c23-9aec-b3dac4e401ac : Net.EXE Execution
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1543,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1543.003,Windows Service,100,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > MITRE ATT&CK,Windows services
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1555,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1555.003,Credentials from Web Browsers,100,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Collection | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access,Users\Administrator\AppData\Local\Google\Chrome\User Data\
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1555.004,Windows Credential Manager,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Collection,Users\Administrator\AppData\Local\Microsoft\Credentials\
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1555.005,Password Managers,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Collection,Users\Administrator\AppData\Local\1Password\
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1563,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1563.002,RDP Hijacking,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,established an RDP
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.001,DLL,100,0,6,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Diamond Model Indicators > Computed | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,DLL
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.008,Path Interception by Search Order Hijacking,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion,hijack the search
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1583,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1583.008,Malvertising,100,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access,malvertising domains
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1593,Search Open Websites/Domains,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > MITRE ATT&CK,Bing Search
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1608,,100,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1608.001,Upload Malware,100,1,5,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Detections > YARA | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Key Takeaways,trojanized installer
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1608.006,SEO Poisoning,100,0,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Initial Access | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Key Takeaways,SEO poisoning
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1649,Steal or Forge Authentication Certificates,100,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Collection,Users\Administrator\AppData\Roaming\Microsoft\SystemCertificates\My\Certificates\
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021,,92,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1003.001,LSASS Memory,90,0,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Case Summary | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,This behavior is a high-confidence match for the lsassy
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1071,,90,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1071.002,File Transfer Protocols,90,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Exfiltration,File Transfer Protocols
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1071.004,DNS,90,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Detections > Sigma | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,query and export DNS zone data
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1119,Automated Collection,90,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Collection,automated scanning
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1518,,90,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1568,,90,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1568.002,Domain Generation Algorithms,90,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Command and Control,DGA-generated domains
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1572,Protocol Tunneling,90,0,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Case Summary | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Lateral Movement | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Persistence > Swisscom,reverse SSH tunnel
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.011,Services Registry Permissions Weakness,90,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Defense Evasion > Swisscom,registered them as new system services
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1020,Automated Exfiltration,80,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Case Summary | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Exfiltration,FileZilla was the primary method
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1049,System Network Connections Discovery,80,1,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,enumerate network connections
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1078.001,Default Accounts,80,1,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Case Summary | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Command and Control | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,dump and decrypt Veeam
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1087.002,Domain Account,80,1,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > MITRE ATT&CK,enumerate domain accounts
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1135,Network Share Discovery,80,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,enumerate accessible SMB
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1518.001,Security Software Discovery,80,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,Get-ADUser
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1553,,80,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1553.002,Code Signing,80,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Execution,revoked codesigning
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1590,,80,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1590.002,DNS,80,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,query and export DNS zone data
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1595,,80,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1595.002,Vulnerability Scanning,80,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Discovery,SoftPerfect Network Scanner
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574,,74,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1003,,70,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1021.002,SMB/Windows Admin Shares,70,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump,Facilitates SMB service creation.
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1039,Data from Network Shared Drive,70,1,3,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Collection | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Exfiltration,files/folders
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1210,Exploitation of Remote Services,60,0,2,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Credential Access > Remote LSASS Memory Dump | From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Detections > Network,remote execution methods
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1218,,60,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1574.005,Executable Installer File Permissions Weakness,60,0,1,From Bing Search to Ransomware: Bumblebee and AdaptixC2 Deliver Akira > Exfiltration,explorer.exe as the responsible process
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1087,,50,0,0,,
dfir-2026-06-29-from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira,T1557,,50,0,0,,
